x,y
6094.89,46555.9
-23922.2,38190.5
10577.1,24869.3
-7363.87,22870.8
-3856.23,8244.94
-28596.3,46031.2
16185.9,-19036.7
-28192.5,44606.8
-42095.3,17926.7
-16404.7,-641.608
-26098.8,-49826.8
-12896.8,-28798.4
22666,-2551.92
-20046.4,-27304.9
-15541,-4595.73
30185.8,-22292
40852.6,-44427
-13516.7,-15727.8
39088,-45743.6
27384.5,9054.66
24985.3,-48980.6
-39421.8,43312.7
23517.4,38043.7
-19884.1,-48187.6
-15277.1,-44839.6
45667,20351.4
-12811.6,7685.34
38490.1,-27261.2
29497.5,12529.7
30328.8,30066.4
13023,37798.3
24051.8,-4539.47
37541.4,-15682.8
43742.8,-49085
14220.6,23840.4
-17480,7948.09
-5468,-31069.1
-32479,-32577.7
-35006.3,11187.2
-26411.2,-16934.2
43106.5,11060.8
30228,-24798.4
-8957.1,-37599.8
-40270.6,40819
31255.6,28496.6
-21310.4,15539.5
-45274.5,20457.2
9414.95,-11674.9
-30079,-35654.6
22573.3,36802
8927.63,-26989.6
-43929.3,-11574.3
20819.6,-20333.1
37995,-1738.1
-48609.7,-2207.74
-15499.8,-7568.13
22062.9,13340.9
-49684.7,-22634.7
-18606.9,-6582.12
-37248.6,-10955.9
-1316.92,40410.7
48089.6,583.076
-45926.3,-30101
3400.15,-18849.3
21812.7,-1511.03
-43857,33640
-48565.8,415.06
-2524.95,-26479.9
-23397.9,-22358.9
10417.5,-6437.52
-16576.3,-11984
30148.4,-12392.5
-5767.58,16087
19645.3,6926.17
-12600.8,40018.3
16091.3,-7028.11
-31321.7,-41471.9
-47307.8,736.874
45248.3,28973.8
-10436.2,-44015.9
38993.3,-23008.4
-27858.8,10368.3
22865.8,-27813.1
18400.3,7105.82
-18780.8,10297.9
21237.8,41102.8
-14430.6,23997.1
6973.22,31615.8
-8423.38,24950.2
46527,17810.3
-48265.5,-38057.5
-28978.3,14943
29926.5,14294.3
-34466.6,37314.9
34543.7,-15183.2
-33121.8,1081.52
27122.4,6650
27348.7,-39101.1
38870.6,-11341.7
-46799.2,-38503.8
-27630.5,47062.9
12754,19845.8
-11721.9,12338.8
24832.3,-33713
31584,47754.1
14993.9,-10765
26474.5,30507.8
35908.9,-17113.2
-16045.5,21199.8
12346.5,42529.8
6003.41,31412.6
-22402.6,-376.994
-48835.1,-37565.2
21351.8,-3991.94
44009.6,15520.6
-14074,-343.339
-9711.15,40999.5
-36158.3,22186
21696,31578.4
25979.1,-30407.9
25385.5,6793.67
48380,28610
38167.4,-14732
27623.2,-22371.7
46645.5,46594.1
17220.9,-19388.7
44721.3,12640.1
46168.7,-34661
3020.91,-30975.1
-4477.16,36357.6
-42718.8,-30120.7
-30668.4,38427
1444.87,-16836.4
-34510.7,6639.49
30424.5,-17739
27088,-39801.4
48983,8777.41
48801.8,-13132.7
9395.88,-5688.31
17062.1,-49904.4
39582.1,27069.7
45764.9,-47544.8
-42266.9,6978.44
10391.6,-42513
43337.8,32907.7
-32699,-27168.7
44218.8,853.995
-31124.6,-17602.8
27112.1,-47562.8
-30037.5,-35291.1
-15012,9401.05
8233.68,-17944.2
23856.7,22098.6
-26009.7,1253.08
21283.6,-26387.8
-30084.8,-13945.8
21549.9,26804.5
-34261.1,38121.5
-43095.8,-9475.19
46294.6,49361.3
44669.6,5589.18
45376.2,8903.44
8831.94,36563.3
38410.1,-44490.6
-7449.13,-32386.8
24502.7,24210.7
-42791.3,12130.8
-45670.8,40434.6
41415.3,28272.8
1727.48,-31978.6
42556.6,-29389.8
-31370.4,12311.6
26841.4,-21559
-24759.8,32805.7
28814,-43897.5
-35657,33410.3
8732.62,-18169.4
41040.2,31845.6
-22514.3,2689.71
-12839,-48474.9
-16939,-47213.1
-8877.38,24133.4
13908.8,-20725.6
-41027.8,-42184.1
-10719.3,44357.6
-18200.2,-33802.1
14164.2,-40129.7
-22152,-12216.5
-17445,21297.2
-34395.4,-18698.7
556.84,-30883.1
13070.3,-16319
24622.5,44768.2
-11792.1,27996.8
-28342,-14179.5
-48035.1,10419.6
48156.2,-8961.82
-29883.8,7584.68
27688.5,10636.5
-17873.2,-31111.3
34660.3,-22212.4
-13864.4,14349.5
46794,-10399.7
6892.32,-23138.8
44067.1,25569.4
-31363.9,40597.5
48764.4,-33185
-2202.85,13121.6
-35437.9,7420.11
-28753.5,-15236.9
-43802.1,1912.34
-12819.8,16641.8
-27460.8,49890.1
20438.9,15623.3
-19541.9,-46811.7
49567.4,-44677.2
5132.55,47588.7
10832.2,-16049
-27074.9,39254.1
31307.9,34002.5
-24031.4,9703.33
-8326.77,44196.5
32280.5,17901.4
15517.7,-12858.8
-2510.47,14581.3
-26447.5,35524.8
37042.7,44158.1
34109.8,14512.4
28050,13648.8
-49086.5,-5605.42
24678.9,-19612.8
-43222.1,-20971.9
33985.2,40217.8
-34641.6,24413.5
-16651.8,17773.8
-2227.52,15420
30717.5,-16849.9
34513.2,-41200.7
32125.4,-12709.9
-14576.5,38151.5
16790.8,44983.3
24908.7,-33615.6
13527,-30290.5
8060.69,18522.9
-35482.3,32815.6
-45954.1,33191.2
-13328.4,-10859.6
-30411.3,40181.6
-41124.2,42509.9
-718.038,19098.6
26908.9,-13385.6
-43007.4,-5161.71
-4903.87,-5354.12
-36020.2,21280.4
-40943.3,41656.1
-15183.1,1090.36
26422.9,-41049.6
-2837.14,9422.43
-46097.6,5839.58
-26123.9,38592.3
-21268.3,-2245.69
41223.3,-30527.8
15826.9,41595.5
-30024.3,-42370.3
-36183.6,4625.27
49442.7,49915.2
-2452.84,-37206.1
5189.52,-3099.59
32975.4,-10274.3
-47231.5,25518.4
6032.86,-43866.8
-10173.1,19634.6
25873.9,-19582.3
36753.1,-17123.1
49580.7,-27310.2
-33376.2,42872.5
6263.93,-6182.26
-29964.3,-26975.2
15450.4,-48786.3
23731.2,25036.6
47293.6,-9686.16
-9933.34,33486.2
10401.7,44830.3
-31565,9149.08
-31208.7,-30465.3
-40680.1,15323.2
1391.17,26570.4
28044.5,-25018.8
48118.6,4094.97
-15285.6,-38911.7
-3581.89,17958.1
2097.72,-16437.5
-19634.2,19495.3
-45357.9,45322.8
-38339.5,-28272.7
-45474.5,-20396.2
-35178.2,-31295.3
44792.3,9847.53
43374.7,14484.1
7358.57,29055.4
-28061.7,-42223.1
6116.53,-49257.7
-37997.3,23424.2
-49409.1,-8306.61
10509,15719.6
-44999.4,23739.3
13115.3,40908.5
13369.5,12887.9
280.289,-39501.1
-9688.61,-13527
-40725.3,-32747.5
20720.9,-37263.3
6197.13,-29740.6
-32799.7,-40830.8
-32280.9,38746.1
-4689.77,-22782.8
41870,-10367
-11214.6,15474.5
-42572.6,12487.4
-22082.9,-43135.1
22408.1,-49469.8
44188.8,-40684.6
45202.5,-32247.3
30963.7,40190.4
-16482.3,46707.3
-6093.79,16874.6
2559.12,18729
-45882.7,13342.7
16405.5,6741.93
14304.3,39054.7
48692.8,-9990.17
-31330.7,22246.2
-702.735,9237.07
22392.1,-41342
-20460.2,-12656.6
-36378.8,31202.8
-8080.93,-38741
-18252.8,830.341
-6229.78,14763.8
27660.3,41535.7
-22364.4,-6780.47
-4116.26,-34524.9
-45550.4,-45128.3
-30818.7,-22753
-14581.2,28959.8
-25910.1,34156.5
-22174.7,-6772.13
34574.3,-7323.93
14816.3,43026.1
1177.67,29707.9
34920.5,24905.9
-30562.1,-28972.8
-8682.37,-36133.5
-40733.6,39436.2
-32049.6,-46596.4
41857,-37314.8
17701.2,-38866.4
41964.3,-19126.3
2657.75,-42163.9
-46188.9,-6012.52
-21781,34300.8
39451.8,-49207.9
-43508.3,-43696
24930.8,21455.4
27265.8,-48349.3
14034.2,49929.3
19782,16722.6
1897.74,-14417.5
40360.1,12685.6
11027.6,35985.5
-14068.9,31371.2
-30388.3,-43731.9
-4787.61,-22410.5
-19672.9,35174.9
-22243,37951.9
27923.7,-21635.8
-14647.7,-11433.4
-15166,-7466.11
36522.8,29367.6
1928,9229.92
-19168.9,-29989.6
24924.6,49642.7
8253.4,15331.8
-5951.5,-22032.5
-10796.6,1397.66
3473.67,-22991.1
-46804.2,-22189.3
-29689.9,4434.46
23301.3,42752
-33246.7,-42927.4
-10042.9,-26375.8
-16996.7,3722.88
24889.4,-15172.5
4472.11,-23931.3
11839.2,-39788.7
-45610.6,46139
11511.3,-48929.1
27812.2,6388.59
6182.89,30107.3
-21325.8,-38267
11381.7,-39667
17299.4,-14809.2
-22362,-36609.7
14583.1,11887.8
-9266.28,-38983.2
29376.6,12903.8
19423.2,-42243.5
7625.13,-5121.51
45748.4,-45698.2
31855.5,27862.5
-38726.5,36600.9
-42246.7,-32017.1
30645.8,36283.6
-36980.1,-1888.06
-45231.2,42807.1
-3703.5,18173.2
-47404.6,-49909.4
-32540.5,2581.02
-20120.8,-37459.9
-3831.81,17384.1
11807.8,-44829.5
4172.88,-39424.8
-9500.99,-35233.9
-41435.3,-30923
-46735.8,32455.2
33513.5,-41985.8
-17066.6,14009.8
-3509.46,-3064.05
-18622.6,25836.5
-31851.1,-3032.6
13385.9,46200.3
-33868.1,-46628.5
-28074,-4216.6
-41718.3,20206.9
-20387.6,-45989.8
12550.9,-31795.8
-27821.7,-32792.4
39658,-40222.4
6148.69,8252.82
45825.6,-7421.77
17403.4,14112.3
36233,-21732.9
7669.49,-3914.41
-29496.4,26898.6
-25884.8,-30972.6
44917.3,17117.9
1760.68,24155.4
-48227.4,34254.4
34962.9,17989.2
10192.3,-34180.3
40438.9,-38960.7
-1122.31,12380.4
16225,46057.2
-5282.66,28772.2
32362.7,12166.5
-27363.1,-360.578
45881.4,47979.8
-37914.7,37506.4
42882.5,-11899.6
33738.4,27077.1
49654.4,16361
41728.4,34749.9
18549.6,-32469
-32827.1,-4119.57
49657.4,-26891.5
-31494.9,-44259.5
-46988.6,22546.5
35294.4,18879
-23633.3,-1183.65
-5706.46,-24870.6
-24936.9,-21721.1
27461.3,1274.23
39851.9,19130
34659.2,-9749.76
-1765.48,-39046.6
-45033.9,-14330.2
-16580.2,-41630.7
-1827.15,-11929.9
44650.6,-32477.6
46484.7,13771.5
39827.4,-34369.3
-26988,-15787.8
21315.1,47750.1
36702.4,-16278.3
-14051.4,46955
-10958.1,1110.56
-18534.6,39120.3
37602,-1524.42
-36638.1,-19263.6
-9926.63,-26395.6
35586.1,49585.3
-12712.3,7287.89
-41766.9,3563.56
36155.8,27130.5
35808.8,6559.18
-3454.37,-23846.8
-6177.14,39936.8
33555.4,36112.4
23876.6,-34793
-17940.1,13833.7
-8922.86,48419.6
33569.1,-41107.8
-33046.5,31185.4
-32564.4,-7560.4
26440.1,-18477.2
25089.6,38214.3
14067.5,28153.1
5542.36,-20339.4
10168.7,8057.64
-43889.8,26146.2
-41294,-34876.6
-37495.7,-49180.6
-26247.9,31312.9
-27448.4,25071.7
-35413.8,-23811.9
-37870.7,-907.368
-48651.6,29495.1
-11500.1,35618.8
38337,26387.8
32.2532,15827.1
18048.5,-6117.77
48245,-6342.98
22263.5,-44067.3
-31592,32391.8
-42960.2,18708.2
42504.5,9379.96
-23373,41056.4
49304.2,-20723.2
24138.1,-45307.4
-45658.7,-1683.97
12890.7,11851.9
44900.3,2520.46
27061.9,43815.7
43071.5,38426.6
30584.5,15137
-18600.4,36669.3
17652.9,33337.2
16876.6,-30062
-11368.8,43976.9
8025.19,-21787.1
28381.4,26007.5
21486,8084.95
37616.1,17261.1
-10061.7,-14303
27218.3,17227.7
20483.3,43190.8
-7926.16,40439.4
5623.06,25953.8
42820.5,-40669.7
-26246.3,-47439.8
-46061.7,-32891.2
-8803.68,6775.48
-28013.5,-31471.1
-27379.3,15568.8
3286.83,19836.6
-38355.8,-7296.94
22641.1,-1402.54
39518.1,-5240.41
-12992.3,-46083.5
37172.3,21723
-30690,16494.8
48555.8,17718.9
-3198.71,-32222.4
17081.6,-33389.9
-41198,-33493.5
36451.8,-42000.2
-17834.8,16570.8
-2032.64,-10328.7
3088.58,49370.4
-23477.8,-20021.8
25701.5,-15929
34033.6,11539.2
-42922.2,13953.7
1390.61,-28880.7
5491.45,-24210.1
-4342,17182.5
24809.6,44629.9
-39438.4,-3049.9
-24243.3,22691.2
46103.4,-24285
28806.1,-2875.99
-27600.8,-45446.2
20538.4,-25544.8
-8534.58,-45545.7
-7716.38,-1547.23
19767.7,48103
1509.49,-47705.1
-193.772,-23883.5
-36628.5,-10919.4
-3614.46,-19027.6
12075.9,666.852
41778.8,22204.8
-414.293,-16858.1
-48553.8,42958
27784.3,47478.3
-42919.9,24248
-18297.8,20194.3
37317.8,-18447.1
-32658.4,-42994.7
2904.56,-4043.79
47481.3,-33433.8
-13575.5,44519.1
4346.35,33624.1
-17459.8,37869.6
-40299.3,47948.5
-26035.8,-27845.3
-9282.25,-36676.7
2618.36,29381.7
14468.7,-15606.3
-5464.65,-3159.48
16744.3,-39537.5
34075.5,-3678.51
-34015.6,27310
-48130.5,-30807.1
35227.9,-5879.88
-4977.16,-31013.7
-41520.8,-9256.68
-33630,-13591.1
-33854.8,-49103.4
-1025.55,-45130.6
36253,-30106.9
17783.6,25228
-48942.3,10615.8
25177.5,-26531.3
2592.47,4016.31
-47897.8,25382
38307.2,-44052.7
43116.5,11446.8
8763.31,25513.5
-41871.6,37261.7
43060.1,10807.6
-44694.9,-34465.7
-28173.4,12144
-42169,4912.04
6714.7,-13150.2
-15255.1,-10424.3
25365.9,-28474.4
-48084.2,-38364.9
-37666.4,-46582.6
11960.8,-33637.3
10236.4,-33821.6
46893.3,-19154.1
-4699.69,22973.7
-12797.6,43780.5
-44467.5,-7953.59
-10031,23695.8
-41177.4,-4178.82
43815.7,-41872.6
-22526.1,-41745.8
-33489.3,-773.02
26816.3,-18261.8
47965.6,19681.4
-7961.83,43181.6
-35140.9,-22070.9
30217.6,48747.4
-38782.6,-5841.16
-35013.7,-20050.3
37679.2,13947.3
-32391.7,20053.6
-39702.3,-21052.8
33008.4,-27979.7
-14595,41028.6
11614.8,-8245.53
20865.9,46230.3
1285.29,2931.92
15555.1,7577.32
-24390.1,-34324.4
-30322.5,-17741.3
4682.95,49774.8
1793.92,24698.1
-31181.5,11349.5
52.8418,-7386.1
-4144.15,-36082.7
313.509,-1844.42
48283.8,23904.1
29332.1,-36843.8
49657.8,15585.3
-3339.99,6915
38457.5,47455
-22681.2,-44942.3
44836.1,47403.8
11354.1,-25368
-22718.7,37727.5
12227.7,-19934.8
-49643.4,18319.4
38914.8,21442.5
-25678.5,-8883.69
15925.2,3711.84
-29617.7,24632.8
-17262.5,-13492.5
-39687.9,24905.2
-18499,-29883.3
-28097.5,849.769
48212.4,1242.1
23227.1,-46066.3
-34054,6279.87
45846.3,-24183.4
-34158.9,23254.4
26608.6,-43254.8
-24005.9,-48160.2
-34104,-29445.5
-15038.5,-425.003
-40018.2,46798.1
-38613.8,27073.9
-27237.6,-40768.9
-39846.4,23543.2
-3463.94,-32610.8
-31789.5,10375.7
-7221.23,43968.6
-9693.14,-21613.1
22158.2,-42759
2962.17,-49376.8
24476.3,46741.3
10950.4,24610.2
-40128.4,-48677.9
-15076.4,45229
-14352.5,32798.7
29933.4,-20852.5
-43321.5,2839.95
-12648.6,48991
-24867.7,-2845.49
-20990.6,31278.6
49419.7,46584.9
-29883.3,-21333
438.605,-41834.7
7739.36,-37501.5
46062.8,-9.05457
37474.5,-41380.8
-40167.2,24121.7
11877.8,45119.5
-5831.87,23398.9
2979.28,32889
-23396.8,-36778.3
28975.2,-39667
18195,-21767.3
25532.4,36703.2
-28708.1,-18195.7
-45396.7,-43565.2
1661.45,-39518
14261.2,-3621.33
-3260.15,-27211.9
-49833.8,30902.3
-1636.86,7827.95
38008.9,-3700.8
1661.77,8012.09
-32536.6,-39696
-38850.1,34366.1
-17800.7,23778
-23770.4,3725.7
-17082.6,-19237.7
15437.6,-26660.3
-2311.71,11080.7
19943,35953.1
-3946.58,1490.57
28896.3,43386.8
12523.1,6999.27
38403.5,4986.31
-41090.7,46057.1
-37566,4528.7
-36224.7,2360.6
318.128,-865.826
9583.05,-20271.7
1634.43,-6082.65
13840.4,-45168.4
48102.8,-1580.88
-32382.3,-27723.3
38538.5,-10228.8
20136.9,-1201.46
-15654.6,-5087.04
-42720.3,1230.19
46535.1,-46238.4
20298.4,47145.2
11583.3,-30839.2
-30732.4,-48752.9
-7072.96,-39382.5
-40321.1,-36348.7
-48995.5,-12014.1
36404.1,41317.4
26390.5,4752.65
-43182.5,-44704.2
-39439.3,-35964
-5727.95,35194.3
-12974.3,-31089.3
17950,-14498.9
38557.9,-44363.9
9826.04,12889.8
-2985.58,-45535.4
-29533.2,-36797.5
17267.7,-19252.6
35317.8,32063.1
-23090.5,2321.54
-38254.9,-27219.4
-23535,6006.11
-23495.6,-6393.15
1715.56,37709.4
39069,-49825.5
-23287,-40382
-33792.8,-42522.5
6204.15,-36930.1
35828.5,-34979.8
-45209.2,10972.1
30607.1,-44747
3816.42,-22484.2
-10512.1,-28528
-33254.9,-1361.28
-28669.6,45515.5
-46734.3,-3966.83
-2004.58,-8807.76
44770.1,-7499.18
-48703.6,46770.8
-1356.77,-26325.1
-24355.3,5570.18
-24840.6,13073.9
-23934.8,-34652.8
-42948.6,27111
31551.1,31984
36452.4,25266.8
-34508.2,31804.6
-44989.3,-25914.7
-29015.8,3022.46
-46174,12719.4
14232.4,-14196.5
42750.8,-33488.2
42672.5,-26121.6
-20185,-12765.7
4429.53,12814.4
-36090.4,42385.9
-9850.06,-43969.7
-4866.87,-25185.8
37201.7,-7922.72
-20940.3,-40905.1
-29117.4,-6470.32
34762.9,45664.1
-20057.8,-46006.2
32559.6,42373.6
-47064.3,-46204.2
33102.7,7466.51
5103.15,40731
-24935.1,46472.2
-42184,-4666.98
-23989.9,-16225.6
18896,32131.3
6306.67,43821.8
508.903,-7515.39
-10169.6,-3265.9
-5496.1,25807.3
-24342.5,-7312.37
46121,35808
10086.7,44155.2
-8910.05,-25732.3
-27049.9,40666.6
-32116.7,-49490.8
-44376.1,7500.86
-8209.92,-32604.5
-38814.2,46794.8
-32063.8,11766.2
-3303.57,40867.6
7024.56,-42761.8
21560,-33073.9
-43683.9,-9859.47
-35445.2,-9439.48
-5196,3418.18
-23726.4,28196.3
-16222.8,1757.92
34024.6,-15838.9
12843,14507.1
-26691.9,22894.1
18659.6,-7452.62
40935.6,4938.45
23185.8,26508.3
-407.668,7616.4
36977.7,30520.1
-6766.4,-8011.86
8070.52,-1275.07
-35190.7,-25774.9
14649.9,26003
-19243.1,-27996
13339.9,43561.6
19058.9,49069.1
8215.6,2294.04
-21446.5,15754.6
-27601.3,-5162.51
-19817.1,-25931.4
-2799.81,3832.78
-26554.3,33738.9
4002.91,6493.78
-38640.3,-23614.7
-10864.4,35856.1
-34055,-27319.7
18558,1411.77
-31673.3,30696.1
-34568.2,-31661
6483.07,-14489.8
13914.8,-35652.9
-46115,-4827.03
33439.2,-33207.2
-20831.7,-14803.1
-14045.9,8027.45
34840,-21412
-9269.05,7918.38
45005.7,36322
-5025.96,-8645.78
-8225.46,-12736
-11555,-3871.99
-23614.7,33294.8
8782.96,28874.4
29718,-28754.4
-7070.48,38547.7
13171.6,34837.6
49717.2,-38432.2
-21082,-31526.5
40172.5,44080.5
-9157.51,46511
-20520.7,-35938.8
-13559.1,-41917.2
10003.9,1483.46
-46060.7,27725.6
14220.1,15815.3
-4603.65,-9516.81
1479.27,-44941.1
-2528.35,-43694.1
-7845.2,45088.1
11941.2,29534.6
315.691,30968.7
20743.4,37603.5
32240.4,-26370.6
45928.6,-37328.1
45843,-16313.1
-38480.9,-6069.64
2236.72,41605.2
-48416.9,-41806
46229.1,-18844.7
39526.8,6642.97
-33709.4,-44845.5
-48517.4,17449.3
-25696.2,-21597.3
-45870.7,9577.81
5903.58,-24704.1
49394.4,-20197.1
17238.1,25559.3
-17460,12738.8
35333.8,-44294.3
1252.6,37685.9
7515,31143.2
-41615,21847.6
-11188.2,17656.9
-7955.11,9460.53
24427.9,-35214.6
32010.7,-2150.59
-31249.2,-6336.5
22228.9,45227.5
32653.3,4995.16
1888.4,-10743
17166.1,-25349.7
-22891.9,-13798.8
4786.53,2073.4
-15290.3,39153.5
-32646.3,7173
-13783.1,23784.5
5406.35,-24263.2
43253.7,30946.1
-40180.9,-6590.44
9571.46,-6719.43
-4296.65,28472.1
-49627.1,22936.3
42821.2,-15156.2
18618.3,-19544.8
-39833.2,-2916.95
47901.8,-1195.78
23859.2,44904.6
-33905.6,5293.68
-1640.41,-6603.4
40289.9,-4843.67
39546.6,-36100.3
19182.9,20116.5
42216.4,-20223.2
-1009.77,41575.6
40839.2,47065.2
14088.6,315.363
3371.47,-10451.4
7502.74,-8563.23
40563.1,-32019.3
2706.75,23109.2
41209.9,11378.4
-32220,33861.9
32120.9,3952.33
-8613.13,-27205.9
-13317.1,-49075.1
-12455.3,6359.01
-47094.6,-8882.33
-27750.5,-11806.5
-37708.2,14020
-14139.2,-5617.22
24020.4,22788
19009.3,-4087.77
-45636.7,-49293.2
-25245.1,14361.7
44519.5,-13699.4
27051.1,-42978.7
-18915.3,1288.42
-37400.6,-8600.36
20908.3,48018.8
48767.9,-9590.06
1872.24,-16195.1
-624.495,43631
-42176,31457.1
896.803,-30325.9
-46719.4,22459.2
40720.7,-47700.4
-41645.1,-45742.7
19755.8,-6900.39
13789.2,-47936.1
-9846.89,-18459.6
-3594.77,-18006
28384.5,7738.7
-60.8097,-34850.3
31702.3,35889.7
-3189.05,46833.6
-2231,-16016.2
429.212,-5396.97
6413.57,38061.6
-6189.17,-38599.8
29877.2,21023.7
13059.5,-8679.68
-6506.6,32740.3
-14397.1,-10908.3
11896.3,-11929.5
32813.5,40665
4146.21,4838.05
-28638,-587.967
1148.64,41264.6
-1500.9,-28704.5
19109.8,38398.8
14657.7,-30171.3
-22477.3,-37273.3
-10455.4,-23730.1
5224.84,-5356.14
44290,-22364.7
49733.1,-36822.9
-20608.1,3798.83
-26396.4,-7322.48
-42713.1,33079.2
48026.9,-28870.7
-29037.8,-22449.7
9207.68,14429.5
-16526.4,16078.7
-5266.28,-22652
36691.2,-2741.79
16490.3,-25292.6
12490.9,-46663.7
-1800.62,-16180.9
-29519.3,-38208.5
-28972.1,-19126
13945.6,-44637
-24221.6,-14623.3
11367.3,-17351.1
-4074.43,-4131.22
34342.3,226.315
-31721.9,-3934.3
29582.3,-40550.6
-31129.4,-30473.5
-38846.9,-1912.58
43919.6,-19616.5
16763.9,-48308.6
-33029,-31798.4
-49765.3,-26663
-13839.8,9010.07
-44611.7,7575.81
-11827.6,48371.6
-3341.57,-5228.04
46837.9,46725.4
-43608.3,-31945.5
34850.1,-28977.7
-44488.2,24501.4
48099.9,-10451.9
-40765.5,18054.7
-20958.2,20066.3
10101.3,-44719.6
9425.05,-5454.37
-18449.4,-47395
43041.2,-48426.1
35290.5,-18462
20580.2,47510.6
48655,29683.6
-34612.7,-47623
40688.9,15506.9
48904.8,9624.78
33709.1,10455.6
-19229.6,23609
-45392.8,-17068.3
13440.7,-29272.2
45450.2,-31306.5
37747.5,18470.6
-39249.7,24813.5
25540,-38796
38380.4,31751.3
28771,-49728.2
27716.3,-48675.6
14545,129.451
34718.1,-32373.2
-47263.4,41463.1
2786.2,25231.1
21523.6,-23918.5
21225.6,-10862.6
-32168,36447.4
-8094.68,-20005.5
-24463.8,-9646.26
-15047.5,-30804.3
37568.3,-15825.1
-11213.3,-37250
-31077,42335.6
3804.44,-38817.9
2220.1,27007.3
8053.32,-46816.9
26851.5,-44389.9
35495.9,-3930.45
-29523.6,18420.7
40936.4,-8038.5
12597.1,32681.6
7128.57,23697.1
-42095.4,-17402.4
-4794.44,37587.1
-48251.3,-2414.88
-15474.7,-48134.1
7199.14,-26694.4
34002.5,46330.8
37919.3,18351.3
35723.3,-12631.2
43314.3,-10734.2
-16111.5,35260.4
10678.4,47584.4
-36905.9,-41239.8
15987.7,-11619.7
10431.2,-5214
-1127.57,38487.1
-25520.5,16671.2
19760.6,41461.6
-49415.5,-19165
-4830.77,-749.172
9884.15,-10965.3
-36286.3,36381.7
32346.8,24820.9
4269.9,-32405
6203.14,18021.4
-14733.5,-43902.2
17072.1,-38873.3
37333.6,-30169
7251.35,-22662.7
-48222.9,21436
42671,19066.8
-14428.3,31276.9
-4222.3,39922.3
-49605.6,37420.3
-22181.2,48895.9
31222.5,-42218.5
17555.4,-45768.1
-11782.7,30600.8
-6936.97,-43894.4
-22032.8,-43062.5
-5773.11,18498.2
711.545,42174.2
15187.9,-44891.8
-29202,21035.4
18019.1,-37561.5
-15677.5,-31222.5
5964.3,-43108.7
10522.8,-17029.9
42600.2,32334
-23801.5,-34770
-35925.1,-28108.8
12105.5,8498.33
-43973.5,-28553.6
30310.2,13287.5
10695.3,-14978
-49779.8,26489.1
-45400.5,-28259.8
5666.24,-34245.9
3802.53,-21828.6
45889,-20772.8
-36973.5,8899.52
28507.6,7714.93
23380.5,-1451.03
21026.6,-5527.02
10025.9,-31861.6
8661.63,12087.9
2136.45,40346.7
-23187.8,1278.69
-26945.4,-1377.6
-14540.3,-19001.4
41933.9,22842.3
165.089,47217.7
-18104.7,7723.86
-9184.9,-20910.8
-25029.3,-6010.32
16630.5,32557.1
-24227.8,23603.2
-35496.2,-36063.1
-40572.5,34043.3
18425.8,-8043.19
-47363.6,32327.1
13870.7,-39768.5
44538.3,-595.373
-9882.76,-715.655
38305.9,18319.1
16749,-22109.8
24468.2,-11906.2
36894,-4440.07
13729.8,-20367
-2336.56,27082.3
31582.6,31501.5
-30905.8,-47634.7
-44320.3,4774.52
-10861.8,34001.2
-5948.16,13998.1
16710.9,6430.27
6176.08,-1334.7
12034.6,-23487.7
1086.72,-6370.19
32350.6,-11944.3
-36042.4,20582.2
10324.1,-39366.9
-29376.5,-11148.1
-44634.7,-24556.4
-11510.3,-8870.46
41844.2,27464.6
38666.4,-12800.8
-42266.1,-32487.9
-40905.4,22930.7
-12647.9,8277.55
-31051.6,-31971.5
25053.6,39132.4
33335.4,9647.41
44174.7,46245.9
49813.8,2683.78
36001.1,29790.7
15520.3,19138.5
6786.93,14757.8
-18671.6,-34034.9
-44677.1,7432.81
37988.9,-18784.1
-28981.4,407.083
-15729.7,600.346
-43950.2,-14469.2
18164.8,48991.8
20760.5,39838.3
-20113.5,35373.2
46275.9,23720.4
48525.7,45201.4
3520.77,10745.1
48850.1,-30306.4
-2734.51,-2809.56
145.65,-34213.5
19533.7,-21112.9
22678.6,22194
-22596.8,28342.8
-14981.4,25779.1
-25058.9,39480.6
29681,-13612.4
48248,-8243.27
-37914,36081.9
38838.7,2618.28
40487.3,34414.3
26531.7,35395.8
-47461.6,-38819.7
21028.4,10272.1
-44602.7,13061.3
-6729.41,44795.4
42004.1,-48810.4
-28541.1,27243.6
18083.7,37672.2
-36525.6,-42361
-10500.2,25959.2
-26208.8,627.245
37146,1397.15
461.715,-15387.9
33322.1,-24510.2
-43010.8,22777.2
4304.83,-33091.3
-828.858,-26128.4
38956.1,-33843
21273.3,15866.6
31554.2,-565.443
-42896.8,13629.5
49939.9,44052
-20126.9,-20715.1
-11007.4,-2890.96
35673.2,-28685.5
16507.1,18460.5
6633.86,3650.56
32817.1,-18786.9
-41474,-5222.63
5421.61,16242.7
-49367.9,-40557.4
17734.7,17243.2
5306.56,18809.2
-46238.2,-47277.3
32244.9,-26786.5
48705.3,26725.6
-39631.5,33971.9
-33033.5,-11643
34901.1,-1736.45
13013.3,14044.7
27563,-19530.7
-48981.3,27661.7
-31688.2,1937.15
-8038.94,28204.7
-3167.67,1860.14
-5112.2,-37753.6
-22282.4,16369.4
9389.47,-39747.8
-9140.12,6550.49
20083.5,-32614.1
-7888.42,45917
-8733.06,-20060.9
14583.8,15149.5
